Store,open_positive_days,mean_sales,median_sales,std_sales,p95_sales,p99_sales,maximum_sales,mean_customers,median_customers
758,774,4868.3669250646,4793.5,1281.239351790305,7091.4,8236.749999999995,9515,636.8152454780362,653.0
759,779,7010.137355584082,6574.0,2221.453074299534,11298.499999999998,12549.760000000002,16358,774.4480102695763,754.0
760,777,7638.3642213642215,7539.0,1018.8871139310455,9331.599999999999,10184.0,14893,1227.2458172458173,1222.0
761,784,8729.478316326531,8416.5,2103.0751690879824,12759.349999999999,14492.599999999993,16193,994.9464285714286,992.5
762,762,3891.990813648294,3695.5,1199.3453640004625,6044.399999999998,7445.309999999994,13847,390.1469816272966,378.0
763,784,6125.251275510204,5910.5,1396.917282674385,8824.349999999993,10427.39999999999,12934,586.2755102040817,576.0
764,767,3538.9882659713167,3602.0,1382.910501614515,5549.899999999996,6673.380000000005,17874,396.2685788787484,421.0
765,777,8506.867438867439,8274.0,2069.185760268439,12315.399999999998,14805.880000000003,18079,710.7142857142857,713.0
766,622,6123.943729903537,5964.0,1446.2401411739713,8736.5,10146.659999999998,12756,529.7025723472669,523.0
767,784,6023.40306122449,5945.0,1877.2128910584124,9416.249999999996,10702.239999999989,13404,615.297193877551,625.0
768,784,12991.838010204081,12366.0,3350.4568488985433,19824.199999999997,22313.39999999999,26426,1345.4426020408164,1310.5
769,942,10825.902335456476,10732.0,1851.334458827737,14118.499999999998,15435.040000000005,18177,3081.052016985138,3079.0
770,779,6477.788189987163,6191.0,2006.3991368144975,10508.799999999992,11774.200000000004,14621,733.2605905006418,733.0
771,622,6722.011254019292,6452.0,1531.746148143684,9792.8,10848.64,13811,689.0225080385852,680.5
772,783,3582.199233716475,3457.0,827.108865473391,5169.099999999999,6163.719999999999,8062,488.1353767560664,484.0
773,781,5716.108834827145,5624.0,1236.3746298429455,7932.0,9127.400000000001,10032,791.8553137003842,800.0
774,784,5493.743622448979,5350.5,1119.9110206103128,7547.549999999999,8700.409999999996,9697,713.4158163265306,720.0
775,622,8690.889067524116,8473.0,1777.628760970286,11867.349999999995,13732.789999999994,18434,621.0948553054662,611.5
776,776,4804.806701030928,4571.0,1327.6792126186042,7324.75,8621.0,10562,534.5682989690722,524.5
777,779,3991.3504492939664,3845.0,1063.961054315153,5919.399999999995,7119.4000000000015,8717,350.5109114249037,345.0
778,622,5901.257234726688,5509.5,1409.572826671803,8494.599999999999,9441.74,11706,800.491961414791,773.5
779,780,7128.521794871795,6961.5,2894.213989937518,12079.849999999999,14765.840000000011,20155,700.0833333333334,732.0
780,780,6547.1884615384615,6450.0,2520.1358922994937,10733.799999999997,12521.750000000011,16867,788.9948717948718,814.5
781,780,4922.442307692308,4582.0,1777.424382552382,8252.199999999999,9736.950000000012,12281,672.9589743589744,667.5
782,779,5488.799743260591,5320.0,1310.0365812314008,7863.599999999999,9557.060000000007,13649,513.2130937098844,506.0
783,782,6860.185421994885,6600.5,1579.8066811966796,9678.05,11465.719999999972,14841,678.6675191815857,663.5
784,779,7751.309370988447,7326.0,2295.6990082108427,12154.199999999993,14014.560000000005,19648,825.1668806161746,812.0
785,779,6511.518613607189,6139.0,2014.0109868408865,10488.999999999996,12627.32,13516,561.3915275994865,547.0
786,780,3563.674358974359,3618.5,1452.8067983860376,5911.699999999999,6603.570000000001,8808,553.0205128205129,588.5
787,780,10227.147435897436,9920.5,2596.0887970983595,15204.499999999996,17901.43000000001,21933,1141.9679487179487,1124.0
788,784,17961.914540816328,17494.0,3150.6476492216075,23972.899999999994,26271.61999999998,32170,1717.9017857142858,1714.0
789,777,3380.011583011583,3342.0,630.273421782853,4395.5999999999985,5052.2,7285,469.2097812097812,475.0
790,781,7453.021766965429,7368.0,1634.088946606955,10308.0,11968.800000000001,17128,682.3597951344431,668.0
791,779,7668.776636713736,7046.0,2181.069828744514,11997.599999999999,14431.540000000012,17108,810.3992297817715,776.0
792,779,7389.373555840822,6876.0,2445.4861782873404,12253.299999999994,14000.76000000001,19366,691.7265725288831,680.0
793,779,4832.121951219512,4430.0,1742.7748747411677,8379.599999999997,9906.880000000003,12027,457.8587933247754,443.0
794,780,3083.8128205128205,3032.5,575.9523593546659,4016.2,4704.080000000005,5920,521.8294871794872,521.5
795,779,4553.673940949936,4304.0,1502.7302637978435,7371.299999999999,8475.560000000001,10477,467.29910141206676,461.0
796,779,7244.772785622593,6954.0,2144.2186815294444,11230.1,12838.040000000008,15608,667.7971758664955,674.0
797,622,4208.231511254019,4050.0,1131.5439516130934,6362.549999999999,7466.449999999998,8009,414.4951768488746,409.0
798,780,7468.274358974359,7366.0,2846.7652316384783,12671.5,13926.690000000006,19918,900.5910256410257,940.0
799,779,9894.987163029526,9444.0,2025.6100296263644,13673.199999999993,15906.920000000002,21062,898.6315789473684,878.0
800,779,5337.432605905006,5206.0,1369.936871686403,7769.0999999999985,9113.020000000002,12368,499.31450577663674,493.0
801,784,4845.2295918367345,4554.5,1467.4681581692669,7770.7,8928.149999999996,10076,474.3813775510204,455.5
802,784,6841.0752551020405,6671.0,1694.2981241616285,10144.399999999996,11497.68,13344,522.9910714285714,519.0
803,769,6047.678803641093,5634.0,1845.732320528174,9282.199999999999,11818.59999999998,17728,492.0949284785436,473.0
804,622,4922.186495176848,4829.0,1094.2948099232929,6852.749999999995,7969.469999999997,9402,440.39871382636653,430.5
805,622,6084.228295819936,5813.0,1723.8316613725335,9267.099999999999,10892.719999999998,12243,572.4292604501608,558.5
806,622,6808.287781350482,6260.5,1999.7626072828093,10552.849999999995,12289.43,16356,525.323151125402,504.0
807,781,9820.042253521127,9708.0,1696.1579047824341,12883.0,14091.800000000003,15867,982.1152368758003,979.0
808,780,7291.133333333333,7200.5,2029.228411553486,10599.0,12599.61,15569,601.3910256410256,609.0
809,779,9393.61489088575,8503.0,3007.7611959581586,15312.199999999997,17484.38,23083,802.2130937098844,775.0
810,779,5930.421052631579,5829.0,1270.8049934920136,8219.999999999996,9883.000000000004,13201,488.8408215661104,483.0
811,784,4132.038265306122,3955.5,871.7763158597786,5853.5999999999985,6966.23,8265,682.7704081632653,664.5
812,780,6366.778205128205,6296.5,2075.06540615771,10185.75,11138.920000000002,12996,776.4487179487179,807.0
813,777,5810.714285714285,5701.0,1159.823994919051,8017.5999999999985,8958.080000000002,10334,650.2406692406693,653.0
814,782,8476.763427109974,8146.5,2607.114426982993,13385.099999999999,15757.439999999955,20947,695.2659846547315,687.5
815,622,8395.837620578779,8201.0,2236.923301331123,12637.299999999994,14257.549999999988,15022,815.4372990353697,823.0
816,779,5133.07702182285,4879.0,1331.6678591597602,7729.9,8980.74000000001,11183,742.6264441591784,728.0
817,784,21757.48341836735,21872.0,4674.803919749232,29872.75,32296.659999999993,38025,3130.5739795918366,3182.0
818,781,6110.572343149808,5637.0,1915.008612540925,9985.0,11355.600000000002,15202,635.2637644046094,614.0
819,784,6091.100765306122,5912.5,1231.053898057589,8339.099999999999,9419.529999999999,11392,539.954081632653,535.0
820,622,12085.850482315112,11837.5,2169.8215340635165,16046.85,18645.179999999986,21485,1089.5916398713825,1078.5
821,784,6937.491071428572,6639.5,1855.8511391677725,10500.149999999998,12409.599999999997,15453,851.1428571428571,845.5
822,784,7737.664540816327,7498.5,2271.4944711652142,12144.249999999996,14498.63,20214,636.6849489795918,624.5
823,784,5802.383928571428,5637.0,1542.6382401659669,8714.249999999995,10570.199999999997,12632,570.0012755102041,571.0
824,784,6834.3125,6479.5,2016.1374127201718,10344.149999999998,12917.519999999993,17167,862.8239795918367,871.5
825,622,4562.921221864952,4478.5,972.6004480079015,6209.999999999998,7347.7199999999975,8381,537.0546623794212,530.5
826,776,8839.186855670103,8507.5,2076.40423496375,12898.0,14695.0,18065,771.0863402061856,775.0
827,783,12771.665389527458,12559.0,3037.1940270534874,18395.7,21374.019999999997,25117,1663.441890166028,1638.0
828,780,5199.946153846154,5069.0,1690.6514668038426,8410.249999999996,9788.830000000002,12207,587.0653846153846,590.0
829,781,5920.669654289372,5745.0,1450.4375329139993,8513.0,9535.800000000012,11768,790.9206145966709,786.0
830,780,6174.879487179487,6066.0,2012.1282273825827,9746.05,12076.29,14255,526.4589743589744,540.0
831,779,12689.002567394095,11761.0,3617.6780104998384,19397.3,21272.960000000003,25677,1576.961489088575,1536.0
832,781,6550.293213828425,6525.0,1558.254093633538,9437.0,10594.2,12579,554.4417413572343,548.0
833,779,5511.350449293966,5261.0,1462.300837548586,8226.799999999996,9637.62000000002,12607,506.18228498074456,495.0
834,784,5868.5420918367345,5755.0,1679.2045167904391,9026.599999999999,10101.17,11722,639.4362244897959,652.5
835,767,5188.126466753585,4804.0,1551.0261459418416,8164.999999999999,9541.580000000013,16123,659.2685788787484,641.0
836,780,5906.002564102564,5891.5,2157.7467119445255,9842.25,10811.550000000003,13128,711.4615384615385,743.0
837,751,3473.721704394141,3218.0,1496.003335484792,6067.5,7140.0,15482,460.1531291611185,460.0
838,782,7987.2723785166245,7546.5,1928.6760357662558,11822.199999999997,13366.289999999995,15744,817.7314578005115,803.0
839,784,5127.158163265306,4884.0,1660.714018986388,8362.249999999998,9515.74,11973,647.0625,658.0
840,784,7319.0204081632655,7347.0,1920.4290693921423,10551.3,11754.959999999995,14380,1055.8354591836735,1092.0
841,780,2972.608974358974,2907.0,1096.2626858685385,4885.2,5855.21,7020,412.1730769230769,431.5
842,622,18574.79581993569,18330.0,3788.9855476080274,24986.749999999996,29988.529999999984,35154,1149.242765273312,1139.5
843,784,9468.706632653062,9254.0,2209.8209553188753,13740.449999999997,16176.019999999995,18324,1116.2448979591836,1088.5
844,779,4178.712451861361,3976.0,1472.4676957927581,6819.1,7938.480000000001,9432,454.2284980744544,459.0
845,776,4828.561855670103,4784.5,1022.4685088807432,6565.75,7568.5,8934,357.9072164948454,353.0
846,779,9224.637997432606,8727.0,2785.1713483158965,14198.099999999991,16889.940000000002,22018,864.620025673941,859.0
847,776,7111.761597938144,6870.5,1791.0227602147465,10437.75,12863.0,16828,1010.7538659793814,988.5
848,763,6630.602883355177,6168.0,2009.0482732225857,9941.899999999998,13122.92,22408,753.1743119266055,727.0
849,784,8155.218112244898,7941.5,1779.377368862759,11504.8,13043.349999999986,16528,889.1390306122449,872.5
850,772,6201.788860103627,5872.5,1800.1812772906824,9422.449999999999,11039.419999999993,23723,653.0556994818653,637.0
851,622,5453.463022508038,5304.0,1205.2140846230516,7620.999999999998,9008.77999999999,12549,469.69614147909965,459.0
852,781,4606.513444302177,4486.0,1374.596980147941,6888.0,8928.800000000016,10997,583.9308578745198,592.0
853,777,9243.104247104247,8757.0,2129.0229199094997,13135.599999999993,16109.560000000003,19476,1020.2509652509652,1000.0
854,780,6577.1435897435895,6417.5,1707.0356720107704,9678.949999999999,11770.770000000004,15519,680.7346153846154,660.5
855,777,5762.671814671815,5438.0,1677.2923524872742,8770.0,10151.12,11671,614.3603603603603,609.0
856,784,7142.380102040816,6829.0,1467.8947430473836,10010.85,11124.34,12591,957.8864795918367,937.0
857,781,7446.322663252241,7285.0,1768.496212086755,10622.0,12307.800000000005,14077,922.9833546734956,893.0
858,622,4755.604501607717,4604.5,946.9217121797429,6690.899999999999,7420.359999999997,8061,418.0996784565916,413.0
859,622,7503.749196141479,7317.0,1364.0745199930825,10034.399999999994,11251.06,12977,726.2524115755627,715.5
860,782,5781.333759590792,5610.5,1479.749147291542,8452.099999999997,10208.939999999999,12728,732.0485933503836,716.0
861,764,3500.3494764397906,3421.0,951.4999469278266,5066.200000000001,6307.130000000001,8871,509.5523560209424,509.5
862,784,8565.13392857143,8314.5,2139.3988499707257,12451.599999999997,15022.129999999996,19498,1118.1454081632653,1127.0
863,887,7707.847801578354,7872.0,2765.4636495350633,11923.699999999997,14221.4,16883,918.7023675310033,973.0
864,777,4268.436293436293,4245.0,1096.6027501421074,6067.0,6650.32,7138,587.967824967825,612.0
865,779,7566.584082156611,7517.0,1693.3303032001804,10412.399999999996,11882.98,14398,637.160462130937,631.0
866,781,6873.391805377721,6744.0,1757.7295699747244,10112.0,11354.600000000002,14704,486.00384122919337,476.0
867,880,4329.221590909091,4325.0,1396.9670087099723,6750.049999999998,8184.560000000001,10195,410.0977272727273,416.0
868,781,9578.29961587708,9431.0,1914.032324262151,12962.0,14765.800000000007,17962,652.1075544174136,642.0
869,780,5973.307692307692,5526.0,2050.0335211742713,9941.8,11829.290000000005,15835,870.0846153846154,851.5
870,772,6929.204663212436,6872.0,1362.8943516760073,9037.15,10149.019999999999,20109,868.5608808290156,893.0
871,781,6260.498079385403,6014.0,1704.9262865662283,9273.0,11440.600000000031,15555,479.62996158770807,459.0
872,779,8536.406931964057,8238.0,1943.2979481207692,12144.199999999997,13944.22,17786,821.7252888318357,819.0
873,780,3833.344871794872,3837.5,984.3254026840139,5464.649999999999,6378.730000000004,8159,456.2564102564103,469.0
874,784,4583.692602040816,4430.5,1009.9315777419899,6483.4,7400.439999999999,8236,509.76785714285717,500.0
875,779,5061.662387676508,4885.0,1483.5336966375494,7814.299999999999,9430.860000000002,12155,470.23106546854945,460.0
876,766,9228.909921671018,9042.0,4079.7225051065293,15646.0,19860.650000000012,27330,1016.9791122715404,1059.0
877,806,6331.502481389578,6079.0,1539.618220602506,9041.25,11108.100000000004,14581,873.4937965260546,864.0
878,780,8720.084615384616,8333.0,2411.594471562345,13427.3,15781.900000000007,17385,795.7294871794871,784.5
879,622,3762.983922829582,3585.5,1014.7831176702628,5715.8499999999985,6689.099999999997,8464,347.3263665594855,336.0
880,777,7507.059202059202,7220.0,1592.9943338008236,10592.599999999997,11973.560000000001,13724,790.2548262548263,784.0
881,779,4203.016688061617,3857.0,1518.4597758850227,7221.799999999997,8445.160000000002,11050,620.405648267009,603.0
882,768,6615.955729166667,6229.0,1580.210521224388,9575.85,11438.580000000009,15837,843.4388020833334,803.0
883,779,4768.650834403081,4714.0,1301.1809402870413,7062.999999999998,8091.440000000004,9535,502.61745827984595,517.0
884,622,5536.90996784566,5179.5,1465.6397574040523,8478.15,9775.729999999996,12987,530.0691318327974,511.5
885,776,5458.6752577319585,5491.0,1378.2117970878764,7770.5,8746.5,10137,729.2448453608248,732.0
886,779,6442.724005134788,6246.0,1732.63578562583,9547.099999999999,11275.32,14206,609.0012836970475,615.0
887,771,6896.303501945526,6489.0,2014.9845028505754,10838.5,12807.999999999985,17862,577.8767833981842,555.0
888,784,7998.741071428572,7752.0,1752.3440453224034,11237.049999999997,12827.399999999994,13593,743.4094387755102,730.5
889,780,4144.4371794871795,4098.0,1241.374563160271,6465.1,7326.0,8759,452.95384615384614,460.5
890,622,5729.583601286174,5457.5,1551.8107521704783,8888.149999999994,10455.089999999986,13674,444.6768488745981,434.0
891,776,7976.407216494846,7625.5,1929.9837770735815,11695.0,14203.5,18552,1097.4600515463917,1065.0
892,780,7599.162820512821,7609.0,2802.731287601961,12364.099999999997,13913.610000000011,20170,780.0474358974359,807.0
893,622,6396.59003215434,6143.5,1283.8240936652346,8610.9,10129.16,12677,827.8536977491962,808.0
894,771,8468.47989623865,7878.0,2641.816133096477,13324.0,15009.499999999993,23713,1034.7120622568093,1016.0
895,777,9329.359073359074,9044.0,1754.934759125469,12588.4,14377.680000000002,16155,881.7207207207207,868.0
896,784,6937.665816326531,6662.5,1403.6280933073695,9666.049999999994,11814.829999999987,15249,1087.7448979591836,1057.0
897,778,3492.9447300771208,3267.5,1810.4618005647724,5394.549999999998,12767.780000000075,20167,345.61053984575835,330.0
898,782,6615.434782608696,6585.5,2874.480458801762,11432.599999999997,13235.449999999944,19136,710.9194373401534,745.0
899,780,5268.315384615385,5115.0,2134.6650542851858,9209.949999999999,10912.550000000014,13909,562.5115384615384,576.0
900,622,5844.512861736334,5633.0,1179.3797650753102,8102.749999999998,9044.769999999997,10845,549.0257234726688,540.5
901,784,7231.0420918367345,6945.5,1942.9145575119298,10986.099999999999,12709.51,17851,638.7066326530612,635.0
902,622,4886.471061093248,4791.5,926.1422185518044,6277.75,8621.019999999995,11609,628.9405144694534,628.0
903,622,11737.745980707396,11528.0,2210.192279605104,15609.199999999995,18039.879999999997,23244,817.7765273311898,808.0
904,622,6016.757234726688,5936.5,1402.9806907391367,8601.049999999997,10379.399999999998,11932,513.9887459807074,505.0
905,779,8530.25160462131,8170.0,2654.032115728464,13687.39999999999,16681.540000000005,21299,1267.4505776636713,1242.0
906,781,10929.289372599233,10407.0,2663.4615289423946,15812.0,18902.000000000004,20318,1270.8450704225352,1236.0
907,779,6270.749679075738,6095.0,1400.1045408028062,8764.999999999998,10213.94000000001,12051,829.3286264441592,818.0
908,781,4234.8271446863,3920.0,1593.0632867112809,7067.0,8475.600000000002,10766,363.07426376440463,360.0
909,607,10728.983525535421,9903.0,3252.0895683828026,15898.4,19455.579999999954,41551,1020.0939044481055,985.0
910,780,5708.80641025641,5417.5,1670.3389837474244,8954.05,10651.930000000004,12419,573.5705128205128,557.0
911,784,9884.908163265307,9494.0,2244.5120571511748,14199.099999999999,16550.56999999998,20300,909.420918367347,890.0
912,784,5765.9795918367345,5605.5,1347.9567725376914,8144.65,10520.85,13489,758.6454081632653,734.0
913,776,8892.161082474227,8506.5,2469.647846612351,13212.25,14744.5,18049,1162.458762886598,1140.5
914,784,9506.707908163266,9263.5,2372.194280913709,13615.699999999997,15857.069999999976,19213,1133.4285714285713,1146.0
915,622,6338.1077170418,6128.0,1588.560840995464,9123.15,10342.709999999995,11412,513.6816720257235,496.0
916,776,5382.226804123711,5260.0,1112.629195445649,7427.25,8481.0,9523,704.5567010309278,694.0
917,779,6702.944801026958,6504.0,2004.1401096758098,10374.0,12069.080000000002,14742,741.2862644415918,747.0
918,780,5187.271794871795,5159.5,1631.1399891359797,8078.949999999999,9582.960000000003,12509,552.9435897435898,571.5
919,621,5536.381642512078,5344.0,1651.660624043964,8427.0,9951.199999999993,10769,676.6489533011272,687.0
920,622,5764.196141479099,5631.0,1202.14604137093,8003.549999999998,8993.649999999998,10063,581.6848874598071,574.5
921,780,9473.894871794872,9691.5,2958.319432233705,14395.0,16038.020000000002,18782,1094.5935897435897,1162.5
922,775,7405.846451612903,7327.0,1509.9467856563288,10150.3,11365.739999999998,14025,713.4245161290322,706.0
923,784,5315.344387755102,5227.5,740.8206927928795,6666.85,7263.499999999998,8176,640.0956632653061,640.0
924,779,4752.883183568678,4527.0,1432.6371051404913,7474.799999999998,8677.920000000007,11178,450.14505776636713,453.0
925,768,6702.427083333333,6541.5,1674.3132184501042,9785.499999999996,11629.250000000005,13538,1200.4361979166667,1158.0
926,779,7260.587933247753,7040.0,2007.8751096486928,10881.899999999998,13170.180000000011,16954,542.630295250321,535.0
927,771,6562.111543450065,6042.0,2072.7561651119113,10574.0,12457.299999999997,19662,872.5369649805448,843.0
928,779,8014.682926829269,7592.0,2482.2755318029876,12977.899999999998,15267.380000000005,19645,692.612323491656,678.0
929,784,5815.345663265306,5624.5,1333.1016826187108,8321.099999999995,9471.339999999997,12271,711.1581632653061,711.5
930,779,7150.1578947368425,6987.0,1747.2964594471623,10322.5,11975.860000000002,13918,1170.7008985879334,1139.0
931,875,3588.8388571428573,3552.0,1226.4619400858885,5651.9,6637.78,7372,441.7017142857143,435.0
932,623,7395.208667736758,7199.0,1896.2815487196995,10393.5,13046.84,14905,731.0674157303371,738.0
933,780,7331.4794871794875,7261.5,2417.794707706986,11505.199999999999,14052.410000000014,17902,905.2923076923076,928.0
934,779,6763.620025673941,6483.0,1848.0549976819057,10334.8,12003.98,15233,679.6110397946085,676.0
935,784,5650.705357142857,5608.0,1676.2373577027338,8690.4,10418.299999999985,13521,600.4260204081633,609.0
936,779,7056.284980744545,6842.0,1423.9169314531705,9725.099999999999,10685.36,12125,891.3863928112966,877.0
937,781,7232.900128040973,7050.0,1895.194974141923,10508.0,12418.800000000028,16012,585.4865556978233,580.0
938,784,9408.114795918367,8957.5,1923.272627204668,13495.149999999998,14720.85,17760,963.7079081632653,931.5
939,779,5977.849807445443,5852.0,1475.554082425936,8770.3,10028.500000000005,11221,576.5096277278562,570.0
940,780,7252.592307692307,6857.5,1967.9182925371924,10996.05,12465.220000000003,17039,743.0179487179487,727.0
941,622,5030.638263665594,4645.5,1267.752265284578,7441.699999999998,8783.099999999997,9515,554.0948553054662,539.0
942,781,6058.364916773367,5922.0,1589.7513065460976,9090.0,11049.600000000006,13202,470.41741357234315,467.0
943,779,6969.183568677792,6743.0,1481.3831378018301,9700.699999999999,11362.740000000005,16451,605.8241335044929,588.0
944,784,7930.507653061224,7550.5,2195.4066968188104,11815.249999999987,16605.199999999997,20597,1229.5242346938776,1177.5
945,784,4374.955357142857,4273.0,1104.6450060177356,6201.999999999998,7833.199999999997,10630,530.8864795918367,544.0
946,779,4203.427471116816,4026.0,1137.461014135788,6340.699999999999,6973.620000000002,7936,532.6367137355584,536.0
947,771,8392.398184176394,8343.0,1749.954678729449,11429.5,13468.899999999996,19047,1140.2970168612192,1133.0
948,927,6944.243797195253,6691.0,1824.806831074546,10424.099999999999,12206.74,15482,1714.2696871628912,1725.0
949,784,5350.006377551021,4980.5,1842.5656078187185,8918.949999999999,10259.819999999998,12692,496.9119897959184,479.5
950,775,5742.317419354838,5436.0,1597.6966842866054,8862.099999999999,10046.78,12034,562.3135483870968,560.0
951,779,7776.97946084724,7572.0,1938.2296707684097,11099.299999999994,13885.620000000003,19608,718.8331193838254,704.0
952,622,6568.048231511254,6470.5,1285.4844926807918,8605.349999999999,10652.699999999999,15769,530.2202572347267,523.0
953,782,5323.455242966752,5244.0,1888.7039957403629,8537.099999999997,9812.559999999998,12698,542.5946291560102,565.0
954,779,6966.048780487805,6557.0,2043.24214495322,11154.399999999996,12401.84,15809,905.397946084724,891.0
955,779,4719.5494223363285,4526.0,1380.1196368017927,7366.0999999999985,8476.080000000002,9897,456.7021822849807,453.0
956,776,3855.9123711340208,3638.5,1499.1825884800014,6288.25,8005.0,14852,496.2860824742268,497.5
957,784,7898.885204081633,7459.0,2509.547441219178,12867.199999999999,14595.729999999998,19077,850.6683673469388,841.5
958,784,4244.432397959184,4172.5,972.203567035311,5823.5999999999985,6877.109999999997,7404,562.7321428571429,563.0
959,784,7051.434948979592,6987.0,1930.9657595619763,10648.7,11685.699999999999,12773,744.5956632653061,761.5
960,781,6723.600512163893,6406.0,1782.3124525925323,10035.0,11831.60000000001,15631,553.0614596670935,545.0
961,779,6521.935815147625,6224.0,1462.0228120025633,9326.599999999999,10947.420000000002,13085,688.8356867779204,669.0
962,766,6690.6148825065275,6114.0,2135.9058696886377,10862.0,12398.650000000005,15385,908.748041775457,862.5
963,779,10764.320924261874,10216.0,4507.548865345991,18930.699999999997,21649.980000000025,28768,1016.2130937098844,1029.0
964,772,9759.972797927461,9463.0,2387.7751634995093,14124.199999999999,16607.209999999995,25034,1395.30310880829,1383.0
965,781,8484.763124199744,7824.0,2498.334722595354,13182.0,16172.00000000001,23168,905.4852752880922,866.0
966,779,4818.078305519897,4712.0,1055.456063307444,6726.1,7363.18,8489,610.2567394094993,615.0
967,779,8641.172015404365,8373.0,2227.2684294327846,12832.399999999996,15003.900000000005,16891,923.3247753530167,922.0
968,780,7191.976923076923,7167.0,1799.5567659909755,10465.8,11756.390000000007,13510,875.9666666666667,890.5
969,755,3503.4662251655627,3393.0,946.129109387101,4983.599999999999,6192.340000000001,8679,599.1337748344371,603.0
970,781,3295.742637644046,3330.0,1185.5385832597979,5191.0,5879.200000000001,7225,400.16901408450707,427.0
971,772,8280.81865284974,7971.5,2380.096859196858,12698.399999999996,16473.139999999992,22430,986.6049222797927,973.0
972,702,3422.545584045584,3295.5,1468.5455467514334,6141.799999999996,6906.84,13993,387.8034188034188,392.0
973,779,6440.985879332477,6046.0,1941.3523560233398,10113.699999999997,12560.880000000003,15327,789.8729139922979,769.0
974,622,11540.95498392283,11199.5,2171.218636697064,15562.249999999998,17421.27,18814,1561.4212218649518,1564.5
975,779,7715.736842105263,7417.0,2031.3207143483428,11391.099999999999,13587.62000000002,16387,743.8331193838254,738.0
976,779,6974.965340179718,6609.0,2163.969428857191,11099.3,12626.320000000003,16504,717.7394094993582,709.0
977,623,4774.142857142857,4079.0,1831.7900318313177,8583.799999999997,10275.459999999992,12724,510.58105939004815,482.0
978,780,7213.574358974359,6852.5,1968.2707575309491,11271.949999999993,13161.410000000007,15250,971.5769230769231,945.0
979,782,6264.460358056266,5921.5,1856.626093496303,9888.699999999997,11515.97999999998,14616,636.3823529411765,619.0
980,779,7019.6161745827985,6517.0,1963.9419642301064,11083.399999999998,12464.62,14976,554.7676508344031,533.0
981,780,7308.912820512821,6976.0,1999.2757764719242,11266.099999999999,13060.720000000008,16285,754.225641025641,732.0
982,780,8058.279487179487,7540.5,2371.8765397323527,13222.949999999999,14865.920000000013,18978,691.6628205128205,669.0
983,772,10286.369170984455,9862.0,3194.8189489318975,16410.249999999993,19670.709999999995,31523,1383.5051813471503,1345.5
984,776,6067.219072164949,5908.0,1832.4117204481593,9336.0,11274.5,14925,740.3492268041238,737.0
985,777,8387.258687258687,8111.0,2253.499137939861,12451.799999999996,16390.520000000004,19374,774.7541827541828,753.0
986,771,6228.320363164721,5733.0,2129.7804398363405,10607.0,12884.8,15316,829.1608300907911,772.0
987,784,6847.355867346939,6690.5,2058.5839079064644,10809.749999999996,12452.229999999996,14210,867.4655612244898,882.0
988,784,4698.071428571428,4548.0,989.2181168774766,6462.899999999997,7316.909999999999,9523,722.5076530612245,713.0
989,622,5242.463022508038,5114.5,1363.432456059906,7635.95,8994.499999999998,10615,573.5450160771704,581.0
990,780,6409.134615384615,6202.5,1718.8457387933756,9574.65,11140.650000000016,14107,573.4807692307693,556.5
991,779,5756.765083440308,5704.0,1341.034925333549,8052.599999999997,9201.340000000002,10646,536.7509627727857,528.0
992,779,5715.991014120667,5589.0,1523.9217811406313,8341.399999999996,9236.460000000001,11055,701.1424903722722,716.0
993,780,7618.029487179487,7292.0,2158.206228247896,11681.649999999998,14295.730000000007,16314,752.8294871794872,745.0
994,779,4539.516046213093,4218.0,1733.8653900858524,7694.5,9447.28000000001,12154,442.01155327342747,436.0
995,780,9264.346153846154,8892.5,2133.758178601247,13381.249999999989,15548.610000000019,19326,788.1205128205128,771.0
996,767,6510.0469361147325,6101.0,2249.4589945204852,10865.3,13543.800000000005,18465,696.7144719687093,682.0
997,781,5157.918053777209,4870.0,1583.649829671888,8434.0,9843.200000000003,12169,412.3226632522407,399.0
998,777,4316.940797940798,4123.0,873.2756937028817,5991.599999999999,6785.96,7465,534.2767052767052,523.0
999,780,9183.744871794872,8818.0,3111.9937011804423,14947.55,18264.17000000001,23650,660.401282051282,657.5
1000,622,7452.612540192926,7275.0,1493.9423801272917,10292.599999999995,11343.649999999998,12459,681.1495176848874,669.0
1001,782,5420.721227621483,5101.0,1809.7960776841815,8756.4,10480.459999999986,13656,621.002557544757,618.0
1002,784,6063.507653061224,5872.5,1398.918777866605,8756.499999999989,9914.07999999999,12193,717.3686224489796,706.0
1003,779,7382.803594351733,6811.0,2604.378920516809,12462.1,14659.520000000002,18453,773.1065468549423,746.0
1004,622,5165.445337620578,5017.5,1460.2248495827405,7816.149999999998,9253.099999999997,11018,451.9003215434084,445.0
1005,779,6205.9807445442875,5888.0,1317.1705559295171,8713.9,10017.2,12274,936.6919127086007,916.0
1006,780,6371.961538461538,6090.5,1632.8782021834327,9624.949999999999,11416.57,13030,866.2525641025641,845.5
1007,784,6996.2040816326535,6933.5,1880.9503207155476,10548.099999999999,12319.21,14047,816.1454081632653,798.0
1008,784,5331.103316326531,5028.0,1386.014845802859,8069.099999999998,9241.529999999999,10410,716.6517857142857,695.0
1009,622,4772.184887459807,4663.0,1041.5498436813725,6613.449999999999,7634.969999999995,8983,458.1495176848875,458.0
1010,784,8874.156887755102,8732.5,2387.302725583745,13580.8,16049.809999999996,18223,807.4706632653061,793.0
