Date,total_sales,mean_sales_all_rows,reporting_stores,open_stores,promo_store_days,mean_sales_open,median_sales_open,open_rows,positive_sales_rows,mean_sales_open_7d,mean_sales_open_28d
2014-11-13,6750180,7219.443850267379,935,935,935,7219.443850267379,6912.0,935,935,7841.139954163483,7409.6063086970835
2014-11-14,7064885,7556.026737967914,935,935,935,7556.026737967914,7168.0,935,935,7805.47975553858,7471.302221607702
2014-11-15,5576429,5964.095187165775,935,935,0,5964.095187165775,5608.0,935,935,7797.382887700535,7495.392977910224
2014-11-16,203453,217.59679144385026,935,16,0,12715.8125,11471.5,16,16,8120.028370893812,7705.492233862605
2014-11-17,5849735,6256.401069518716,935,935,0,6256.401069518716,5930.0,935,935,7776.931197478991,7620.347275879411
2014-11-18,5367537,5740.68128342246,935,935,0,5740.68128342246,5362.0,935,935,7514.80621657754,7570.315304909205
2014-11-19,4888765,5228.625668449198,935,860,0,5684.610465116279,5407.5,860,860,7305.295870494076,7539.195319610646
2014-11-20,5575878,5963.505882352942,935,934,0,5969.89079229122,5650.5,934,934,7126.788290783195,7505.514681367419
2014-11-21,5816514,6220.870588235294,935,935,0,6220.870588235294,5883.0,935,935,6936.05169796425,7478.517928120666
2014-11-22,5522528,5906.447058823529,935,935,0,5906.447058823529,5506.0,935,935,6927.816251058213,7502.498982360543
2014-11-23,198298,212.08342245989306,935,16,0,12393.625,11744.5,16,16,6881.789465343929,7683.98677997959
2014-11-24,9020315,9647.395721925133,935,935,935,9647.395721925133,9221.0,935,935,7366.2172728305595,7818.133991591508
2014-11-25,7868758,8415.783957219252,935,935,935,8415.783957219252,7997.0,935,935,7748.374797658673,7921.246075410824
2014-11-26,7518283,8040.944385026738,935,935,935,8040.944385026738,7610.0,935,935,8084.993929074451,8006.550429879885
2014-11-27,7867510,8414.449197860962,935,935,935,8414.449197860962,7956.0,935,935,8434.216558441558,8067.498367236646
2014-11-28,9172722,9810.397860962566,935,935,935,9810.397860962566,9327.0,935,935,8947.006168831169,8135.374715712918
2014-11-29,7305547,7813.419251336898,935,935,0,7813.419251336898,7240.0,935,935,9219.430767761649,8182.322411695035
2014-11-30,242056,258.88342245989304,935,17,0,14238.588235294117,13662.0,17,17,9482.996944232238,8241.807705812682
2014-12-01,10276971,10991.412834224599,935,935,935,10991.412834224599,10465.0,935,935,9674.999388846449,8254.152167233613
2014-12-02,8843822,9458.633155080213,935,935,935,9458.633155080213,9044.0,935,935,9823.977845683727,8279.459080908175
2014-12-03,8258019,8832.105882352942,935,935,935,8832.105882352942,8313.0,935,935,9937.000916730327,8308.6805476767
2014-12-04,8554042,9148.708021390374,935,935,935,9148.708021390374,8620.0,935,935,10041.895034377387,8361.009959441406
2014-12-05,9801856,10483.268449197862,935,935,935,10483.268449197862,9944.0,935,935,10138.019404125287,8456.63925661482
2014-12-06,6479401,6929.84064171123,935,935,0,6929.84064171123,6503.0,935,935,10011.793888464477,8489.105948746219
2014-12-07,196469,210.12727272727273,935,16,0,12279.3125,10539.5,16,16,9731.897354851031,8554.178033830252
2014-12-08,6560015,7016.058823529412,935,935,0,7016.058823529412,6597.0,935,935,9163.989639037432,8495.534374548359
2014-12-09,6329729,6769.763636363637,935,935,0,6769.763636363637,6337.0,935,935,8779.865422077923,8466.756070499465
2014-12-10,5909802,6320.64385026738,935,935,0,6320.64385026738,5908.0,935,935,8421.085131779984,8437.09396201971
2014-12-11,6156944,6584.966844919786,935,935,0,6584.966844919786,6119.0,935,935,8054.836392284186,8414.434068971581
2014-12-12,6501211,6953.166844919786,935,935,0,6953.166844919786,6563.0,935,935,7550.536163101605,8392.903358505577
2014-12-13,6779226,7250.509090909091,935,935,0,7250.509090909091,6769.0,935,935,7596.345941558441,8438.846712210696
2014-12-14,218670,233.8716577540107,935,16,0,13666.875,12572.0,16,16,7794.569155844155,8472.813230067839
2014-12-15,12133381,12976.87807486631,935,935,935,12976.87807486631,12464.0,935,935,8646.114763177999,8712.830265973109
2014-12-16,10621060,11359.422459893049,935,935,935,11359.422459893049,10883.0,935,935,9301.780309396487,8913.499593704202
2014-12-17,9483386,10142.658823529411,935,935,935,10142.658823529411,9545.0,935,935,9847.78244843392,9072.715606504671
2014-12-18,9808212,10490.066310160428,935,935,935,10490.066310160428,9906.0,935,935,10405.653800611153,9234.150446428572
2014-12-19,9518489,10180.202139037434,935,935,935,10180.202139037434,9640.0,935,935,10866.658842627961,9375.555144671505
2014-12-20,7956411,8509.530481283422,935,935,0,8509.530481283422,7981.0,935,935,11046.519041252865,9468.522409759358
2014-12-21,259248,277.2705882352941,935,27,0,9601.777777777777,7631.0,27,27,10465.79086664969,9368.81358039428
2014-12-22,11007641,11772.87807486631,935,935,0,11772.87807486631,11201.0,935,935,10293.790866649691,9444.723664427893
2014-12-23,10712124,11456.817112299464,935,935,0,11456.817112299464,11062.0,935,935,10307.704388422035,9553.331991395042
2014-12-24,4612716,4933.386096256684,935,935,0,4933.386096256684,4769.0,935,935,9563.522570240219,9442.347766796112
2014-12-25,155386,166.18823529411765,935,16,0,9711.625,8913.5,16,16,9452.316668788728,9488.675474015365
2014-12-26,205238,219.50588235294117,935,19,0,10802.0,9741.0,19,19,9541.144934640524,9524.089836123841
2014-12-27,5710292,6107.264171122994,935,935,0,6107.264171122994,5519.0,935,935,9197.964033189033,9463.155726116205
2014-12-28,218071,233.23101604278074,935,23,0,9481.347826086956,8144.0,23,23,9180.759754376058,9293.254282930235
2014-12-29,7291426,7798.316577540107,935,935,0,7798.316577540107,7375.0,935,935,8612.96525475803,9179.215130905788
2014-12-30,7665743,8198.655614973262,935,935,0,8198.655614973262,7785.0,935,935,8147.513612282857,9134.215933044825
2014-12-31,3895591,4166.407486631016,935,935,0,4166.407486631016,3894.0,935,935,8037.945239479191,8967.583847483327
2015-01-01,130162,116.7372197309417,1115,18,0,7231.222222222223,6030.5,18,18,7683.601985510936,8899.10221179875
2015-01-02,7561431,6781.552466367713,1115,1115,0,6781.552466367713,6310.0,1115,1115,7109.2523378491815,8766.898069554818
2015-01-03,6150311,5515.97399103139,1115,1115,0,5515.97399103139,5144.0,1115,1115,7024.78231212181,8716.402832030539
2015-01-04,197193,176.85470852017937,1115,22,0,8963.318181818182,8169.5,22,22,6950.7780772262695,8597.974463524044
2015-01-05,11303805,10137.941704035875,1115,1115,1115,10137.941704035875,9618.0,1115,1115,7285.010238154238,8709.47028068499
2015-01-06,6791481,6091.0143497757845,1115,809,1115,8394.908529048207,7999.0,809,809,7313.046368736373,8767.511169709438
2015-01-07,8621857,7732.607174887892,1115,1115,1115,7732.607174887892,7257.0,1115,1115,7822.503467058783,8817.938431303028
2015-01-08,7646645,6857.9775784753365,1115,1115,1115,6857.9775784753365,6498.0,1115,1115,7769.182803666371,8827.688814644298
2015-01-09,7945387,7125.907623318386,1115,1115,1115,7125.907623318386,6775.0,1115,1115,7818.3763975164675,8833.858128158534
2015-01-10,6277742,5630.261883408071,1115,1115,0,5630.261883408071,5260.0,1115,1115,7834.703239284564,8775.992156462069
2015-01-11,183367,164.45470852017937,1115,17,0,10786.29411764706,10188.0,17,17,8095.128372974405,8673.114267806606
2015-01-12,9840664,8825.707623318385,1115,1115,1115,8825.707623318385,8358.0,1115,1115,7907.666361443334,8524.858180251324
2015-01-13,8538569,7657.909417040359,1115,1115,1115,7657.909417040359,7222.0,1115,1115,7802.380774013641,8392.661285863727
2015-01-14,7881690,7068.780269058296,1115,1115,1115,7068.780269058296,6681.0,1115,1115,7707.548358895127,8282.87990891833
2015-01-15,7774935,6973.035874439462,1115,1115,1115,6973.035874439462,6604.0,1115,1115,7723.985258318574,8157.271679071152
2015-01-16,8456148,7583.989237668162,1115,1115,1115,7583.989237668162,7193.0,1115,1115,7789.42548893997,8064.549789736536
2015-01-17,6525692,5852.638565022422,1115,1115,0,5852.638565022422,5510.0,1115,1115,7821.1935863134495,7969.660792727213
2015-01-18,195778,175.58565022421524,1115,17,0,11516.35294117647,10822.0,17,17,7925.487703960508,8038.038477134311
2015-01-19,6386391,5727.704932735426,1115,1114,0,5732.846499102334,5341.5,1114,1114,7483.650400501072,7822.323063714169
2015-01-20,5744162,5151.714798206278,1115,1114,0,5156.339317773788,4818.5,1114,1114,7126.283243462991,7597.305999623966
2015-01-21,5882045,5275.37668161435,1115,1114,0,5280.112208258528,4922.0,1114,1114,6870.75923477731,7609.689075052602
2015-01-22,5933913,5321.895067264574,1115,1114,0,5326.672351885099,4968.0,1114,1114,6635.564445840972,7453.083623334213
2015-01-23,6326166,5673.691479820628,1115,1114,0,5678.784560143627,5345.5,1114,1114,6363.392349051753,7270.111643339343
2015-01-24,5811369,5211.990134529148,1115,1114,0,5216.668761220826,4862.0,1114,1114,6272.539519937238,7238.304664414266
2015-01-25,179028,160.56322869955156,1115,17,0,10531.058823529413,9240.0,17,17,6131.78321741623,7275.794342894353
2015-01-26,9401803,8432.110313901345,1115,1114,1115,8439.679533213644,8046.0,1114,1114,6518.473650860703,7298.700162739837
2015-01-27,8392342,7526.764125560539,1115,1114,1115,7533.520646319569,7191.0,1114,1114,6858.070983510101,7274.945342430777
2015-01-28,7930037,7112.140807174888,1115,1114,1115,7118.52513464991,6777.0,1114,1114,7120.701401566012,7380.378115574308
2015-01-29,8024066,7196.471748878924,1115,1114,1115,7202.931777378815,6804.5,1114,1114,7388.738462350831,7379.367742544186
2015-01-30,9454954,8479.77937219731,1115,1114,1115,8487.391382405745,8002.5,1114,1114,7789.968008388275,7440.2905609741165
2015-01-31,7354597,6596.051121076233,1115,1114,0,6601.972172351885,6259.0,1114,1114,7987.868495692712,7479.076210306991
2015-02-01,225556,202.29237668161434,1115,18,0,12530.888888888889,11903.0,18,18,8273.55850502978,7606.4894498452295
2015-02-02,10291172,9229.75067264574,1115,1114,1115,9238.035906642728,8707.0,1114,1114,8387.60941551965,7574.349957081189
2015-02-03,8904680,7986.260089686099,1115,1114,1115,7993.42908438061,7609.0,1114,1114,8453.31062095694,7560.011405485918
2015-02-04,8136074,7296.9273542600895,1115,1113,1115,7310.03953279425,6865.0,1113,1113,8480.669820691846,7544.919703982574
2015-02-05,7973916,7151.494170403587,1115,1114,1115,7157.91382405745,6779.5,1114,1113,8474.23868450308,7555.631712753364
2015-02-06,8439787,7569.315695067265,1115,1115,1115,7569.315695067265,7158.0,1115,1115,8343.085014883296,7571.467715315824
2015-02-07,6594669,5914.50134529148,1115,1115,0,5914.50134529148,5574.0,1115,1115,8244.87489673181,7581.619124668802
2015-02-08,208209,186.73452914798207,1115,17,0,12247.588235294117,11453.0,17,17,8204.4033747897,7633.808200299055
2015-02-09,6477197,5809.145291479821,1115,1115,0,5809.145291479821,5411.0,1115,1115,7714.5618583378555,7526.0738313048205
2015-02-10,6345089,5690.662780269058,1115,1115,0,5690.662780269058,5261.0,1115,1115,7385.595243464777,7455.815022848702
2015-02-11,6393495,5734.076233183857,1115,1115,0,5734.076233183857,5259.0,1115,1115,7160.457629234721,7408.147021567472
2015-02-12,6151076,5516.660089686098,1115,1114,0,5521.612208258528,5233.0,1114,1114,6926.700255549162,7356.31046206101
2015-02-13,7212357,6468.481614349776,1115,1115,0,6468.481614349776,6099.0,1115,1115,6769.438244018092,7316.470904085353
2015-02-14,6701361,6010.189237668162,1115,1115,0,6010.189237668162,5656.0,1115,1115,6783.107942929047,7322.097713822702
2015-02-15,217257,194.84932735426008,1115,18,0,12069.833333333334,10732.0,18,18,6757.714385506077,7341.8648706854465
2015-02-16,9321996,8360.534529147983,1115,1083,1115,8607.56786703601,8441.0,1083,1083,7157.489039156962,7444.533490968793
2015-02-17,8299474,7443.474439461884,1115,1111,1115,7470.273627362736,7088.0,1111,1111,7411.719160170344,7527.17400202554
2015-02-18,8058390,7227.255605381166,1115,1112,1115,7246.753597122302,6826.0,1112,1112,7627.815926447263,7597.411194484962
2015-02-19,8031173,7202.845739910314,1115,1113,1115,7215.788858939803,6837.0,1113,1113,7869.841162258875,7664.879641165486
2015-02-20,8094451,7259.59730941704,1115,1113,1115,7272.642407906559,6897.0,1113,1113,7984.721275624129,7721.803135728448
2015-02-21,6290922,5642.082511210762,1115,1113,0,5652.22102425876,5323.0,1113,1113,7933.582959422785,7737.358573694089
2015-02-22,199419,178.85112107623317,1115,17,0,11730.529411764706,10610.0,17,17,7885.110970627268,7780.196808988207
2015-02-23,5984980,5367.695067264574,1115,1113,0,5377.340521114106,5030.0,1113,1113,7423.649921209852,7670.827558556079
2015-02-24,6021986,5400.884304932735,1115,1113,0,5410.58939802336,5055.0,1113,1113,7129.409317018513,7595.008585402645
2015-02-25,6028364,5406.604484304933,1115,1113,0,5416.319856244385,5037.0,1113,1113,6867.918782607383,7534.215539745303
2015-02-26,6471718,5804.231390134529,1115,1113,0,5814.661275831088,5447.0,1113,1113,6667.7576993061375,7484.634450404314
2015-02-27,7778945,6976.632286995516,1115,1113,0,6989.1689128481585,6532.0,1113,1113,6627.261485726367,7431.126505062971
2015-02-28,7421745,6656.273542600897,1115,1113,0,6668.234501347709,6297.0,1113,1113,6772.406268167645,7433.493016812821
2015-03-01,228942,205.32914798206278,1115,19,0,12049.578947368422,10858.0,19,19,6817.98477325389,7416.303376044234
2015-03-02,10933146,9805.512107623319,1115,1113,1115,9823.132075471698,9396.0,1113,1113,7453.097852447831,7437.199667788125
2015-03-03,9234921,8282.440358744394,1115,1113,1115,8297.32345013477,7883.0,1113,1113,7865.48843132089,7448.053037993631
2015-03-04,8421680,7553.076233183857,1115,1113,1115,7566.648697214735,7245.0,1113,1113,8172.678265745226,7457.217651008649
2015-03-05,8263354,7411.079820627802,1115,1113,1115,7424.397124887691,7031.0,1113,1113,8402.640529896169,7466.7349117525855
2015-03-06,8504508,7627.361434977578,1115,1113,1115,7641.067385444744,7288.0,1113,1113,8495.768883124252,7469.297472123209
2015-03-07,6565020,5887.910313901345,1115,1113,0,5898.490566037736,5552.0,1113,1113,8385.805463794257,7468.7256585784335
2015-03-08,201341,180.5748878923767,1115,20,0,10067.05,8618.0,20,20,8102.587042741625,7390.8492930322145
2015-03-09,6765029,6067.290582959641,1115,1113,0,6078.193171608266,5651.0,1113,1113,7567.595770761133,7400.458145893945
2015-03-10,6211021,5570.422421524664,1115,1113,0,5580.432165318958,5272.0,1113,1113,7179.468444358876,7396.521338217156
2015-03-11,6272025,5625.134529147982,1115,1112,0,5640.310251798561,5267.5,1112,1112,6904.277237870851,7393.17255316768
2015-03-12,6376255,5718.614349775785,1115,1112,0,5734.042266187051,5415.0,1112,1112,6662.797972342188,7400.759340950842
2015-03-13,6942094,6226.093273542601,1115,1112,0,6242.890287769784,5882.5,1112,1112,6463.0583869600505,7392.7025078587
2015-03-14,6625997,5942.598206278027,1115,1113,0,5953.276729559749,5640.0,1113,1113,6470.88498174891,7390.669918283399
2015-03-15,244505,219.28699551569505,1115,30,0,8150.166666666667,7506.0,30,30,6197.044505558433,7250.681823045304
2015-03-16,10877344,9755.465470852017,1115,1113,1115,9772.995507637017,9255.0,1113,1113,6724.873410705398,7292.304238781055
2015-03-17,8792886,7885.996412556054,1115,1113,1115,7900.167115902965,7528.0,1113,1113,7056.264117931685,7307.657577657491
2015-03-18,7993269,7168.8511210762335,1115,1112,1115,7188.1915467625895,6840.0,1112,1112,7277.39001721226,7305.566075858929
2015-03-19,8073881,7241.1488789237665,1115,1113,1115,7254.160826594789,6842.0,1113,1113,7494.549811556223,7306.936503275179
2015-03-20,8291098,7435.962331838565,1115,1114,1115,7442.637342908438,7002.5,1114,1114,7665.942248004603,7313.007750953818
2015-03-21,6398094,5738.200896860986,1115,1113,0,5748.512129380054,5424.0,1113,1113,7636.690162264646,7316.446718993864
2015-03-22,235852,211.52645739910315,1115,31,0,7608.129032258064,7412.0,31,31,7559.256214491988,7169.218134011484
2015-03-23,6788834,6088.640358744395,1115,1114,0,6094.1059245960505,5691.5,1114,1114,7033.700559771851,7194.816898421554
2015-03-24,6226359,5584.178475336323,1115,1114,0,5589.191202872531,5219.5,1114,1114,6703.561143624646,7201.195534309023
2015-03-25,6073784,5447.339910313902,1115,1114,0,5452.229802513465,5083.0,1114,1114,6455.566608731912,7202.478032390062
2015-03-26,6362734,5706.487892376682,1115,1115,0,5706.487892376682,5349.0,1115,1114,6234.470475272184,7198.614697266691
2015-03-27,7078009,6347.990134529148,1115,1115,0,6347.990134529148,6001.0,1115,1115,6078.092302646571,7175.715455183869
2015-03-28,6829093,6124.747085201794,1115,1115,0,6124.747085201794,5715.0,1115,1115,6131.840153478248,7156.3051903215155
2015-03-29,226242,202.90762331838565,1115,32,0,7070.0625,5580.5,32,32,6054.97350601281,6978.465317201214
2015-03-30,12371453,11095.473542600897,1115,1115,1115,11095.473542600897,10584.0,1115,1115,6769.454594299217,7023.906083884401
2015-03-31,11222913,10065.392825112107,1115,1115,1115,10065.392825112107,9492.0,1115,1115,7408.911968904872,7087.051418705019
2015-04-01,11102030,9956.977578475336,1115,1115,1115,9956.977578475336,9440.0,1115,1115,8052.447365470852,7172.4203073214685
2015-04-02,11400447,10224.616143497758,1115,1115,1115,10224.616143497758,9740.0,1115,1115,8697.89425848815,7272.428129414686
2015-04-03,242473,217.4645739910314,1115,17,1115,14263.117647058823,13738.0,17,17,9828.626760278103,7508.929924472332
2015-04-04,9366558,8400.500448430494,1115,1115,0,8400.500448430494,7896.0,1115,1115,10153.734383596488,7598.287420272072
2015-04-05,217211,194.80807174887892,1115,32,0,6787.84375,4924.5,32,32,10113.417419310774,7481.172911343501
2015-04-06,272921,244.77219730941704,1115,32,0,8528.78125,6279.0,32,32,9746.74709179636,7568.693914143206
2015-04-07,7896155,7081.7533632286995,1115,1115,0,7081.7533632286995,6648.0,1115,1115,9320.512882955873,7622.312528354269
2015-04-08,6790649,6090.268161434978,1115,1115,0,6090.268161434978,5692.0,1115,1115,8768.125823378678,7638.382453698427
2015-04-09,6560475,5883.834080717489,1115,1112,0,5899.707733812949,5510.0,1112,1112,8150.281764852278,7644.299077542209
2015-04-10,6669239,5981.380269058296,1115,1115,0,5981.380269058296,5617.0,1115,1115,6967.176425137916,7634.959434016798
2015-04-11,6445499,5780.716591928252,1115,1115,0,5780.716591928252,5449.0,1115,1115,6592.921588494739,7628.796571958531
2015-04-12,244956,219.6914798206278,1115,32,0,7654.875,5977.5,32,32,6716.783195637597,7611.107583863292
2015-04-13,11075002,9932.737219730941,1115,1115,1115,9932.737219730941,9473.0,1115,1115,6917.348334170589,7616.812645009503
2015-04-14,9166055,8220.677130044844,1115,1115,1115,8220.677130044844,7778.0,1115,1115,7080.051729430037,7628.259431228857
2015-04-15,8002511,7177.139910313901,1115,1113,1115,7190.03683737646,6824.0,1113,1113,7237.161540278821,7628.325334465067
2015-04-16,8396675,7530.650224215246,1115,1115,1115,7530.650224215246,7133.0,1115,1115,7470.153324622005,7638.199955808654
2015-04-17,8738327,7837.0645739910315,1115,1115,1115,7837.0645739910315,7421.0,1115,1115,7735.251082469539,7652.286642633032
2015-04-18,6569186,5891.6466367713,1115,1115,0,5891.6466367713,5575.0,1115,1115,7751.098231732832,7657.398589325577
2015-04-19,237342,212.8627802690583,1115,32,0,7416.9375,5789.5,32,32,7717.10716030426,7650.57032031636
2015-04-20,6588863,5909.2941704035875,1115,1115,0,5909.2941704035875,5501.0,1115,1115,7142.329581828925,7643.969900523772
2015-04-21,6039464,5416.559641255605,1115,1115,0,5416.559641255605,5034.0,1115,1115,6741.741369144748,7637.8044876088825
2015-04-22,6082195,5454.883408071749,1115,1115,0,5454.883408071749,5097.0,1115,1115,6493.862307815502,7637.899259235964
2015-04-23,6153519,5518.8511210762335,1115,1115,0,5518.8511210762335,5165.0,1115,1115,6206.462435938501,7631.197945975233
2015-04-24,6367560,5710.816143497758,1115,1115,0,5710.816143497758,5332.0,1115,1115,5902.7126601537475,7608.441732009826
2015-04-25,6305451,5655.113004484305,1115,1115,0,5655.113004484305,5268.0,1115,1115,5868.922141255605,7591.669086269916
2015-04-26,234093,209.9488789237668,1115,32,0,7315.40625,5669.5,32,32,5854.417676969891,7600.43136305563
2015-04-27,10605500,9511.659192825113,1115,1115,1115,9511.659192825113,9094.0,1115,1115,6369.041251601537,7543.8665648493525
2015-04-28,9302980,8343.479820627803,1115,1114,1115,8350.96947935368,7927.0,1114,1114,6788.242657044119,7482.637159643695
2015-04-29,9517703,8536.056502242152,1115,1115,1115,8536.056502242152,8108.0,1115,1115,7228.410241925606,7431.889978349652
2015-04-30,11327847,10159.504035874439,1115,1115,1115,10159.504035874439,9697.0,1115,1115,7891.3606583253495,7429.564545934533
2015-05-01,264231,236.97847533632287,1115,20,1115,13211.55,11331.0,20,20,8962.894066397099,7392.008558539575
2015-05-02,8764984,7860.972197309417,1115,1115,0,7860.972197309417,7406.0,1115,1115,9278.016808229257,7372.739692428108
2015-05-03,249207,223.50403587443947,1115,33,0,7551.727272727273,4703.0,33,33,9311.776954333154,7400.021246811225
2015-05-04,10995906,9861.799103139014,1115,1114,1115,9870.65170556553,9382.5,1114,1114,9363.061599010356,7447.9451916528515
2015-05-05,8778928,7873.478026905829,1115,1113,1115,7887.62623539982,7562.0,1113,1113,9296.869707016947,7476.726365658963
2015-05-06,8633577,7743.118385650224,1115,1113,1115,7757.032345013477,7321.0,1113,1113,9185.580541698566,7536.253657929623
2015-05-07,8550616,7668.713901345292,1115,1114,1115,7675.597845601436,7314.0,1114,1114,8830.736800230994,7599.678304779212
2015-05-08,8665512,7771.759641255605,1115,1114,1115,7778.736086175943,7384.0,1114,1114,8054.620526827556,7663.869583961986
2015-05-09,7157061,6418.888789237668,1115,1114,0,6424.650807899461,6077.5,1114,1114,7849.431756911849,7686.867234532386
2015-05-10,251720,225.7578475336323,1115,32,0,7866.25,6241.5,32,32,7894.363575093666,7694.416341675243
2015-05-11,6732629,6038.232286995516,1115,1114,0,6043.652603231598,5639.0,1114,1114,7347.64941761739,7555.520462514552
2015-05-12,6686277,5996.6609865470855,1115,1114,0,6002.043985637343,5657.5,1114,1114,7078.28052479418,7476.283564499999
2015-05-13,8147927,7307.557847533632,1115,1114,0,7314.117594254937,6953.5,1114,1114,7015.0069889715305,7480.715020102801
2015-05-14,289247,259.41434977578473,1115,32,0,9038.96875,6768.0,32,32,7209.774261028469,7534.583538880828
2015-05-15,8596524,7709.886995515695,1115,1115,0,7709.886995515695,7207.0,1115,1114,7199.938676648434,7530.041482506708
2015-05-16,6497847,5827.665470852018,1115,1115,0,5827.665470852018,5486.0,1115,1115,7114.655057070227,7527.756440866734
2015-05-17,255680,229.30941704035874,1115,32,0,7990.0,6223.0,32,32,7132.333628498798,7548.222958723877
2015-05-18,10603240,9509.632286995517,1115,1115,1115,9509.632286995517,9021.0,1115,1115,7627.473583322216,7676.806462887876
2015-05-19,8925994,8005.375784753363,1115,1115,1115,8005.375784753363,7555.0,1115,1115,7913.663840338791,7769.264182298509
2015-05-20,8355497,7493.719282511211,1115,1115,1115,7493.719282511211,7043.0,1115,1115,7939.321224375401,7842.0797492427755
2015-05-21,8228411,7379.740807174888,1115,1115,1115,7379.740807174888,6990.0,1115,1115,7702.28866111467,7908.540095174872
2015-05-22,8352281,7490.834977578475,1115,1115,1115,7490.834977578475,7170.0,1115,1115,7670.995515695067,7972.112196392039
2015-05-23,6773815,6075.170403587444,1115,1115,0,6075.170403587444,5674.0,1115,1115,7706.3533632287,7987.114246360009
2015-05-24,261385,234.42600896860986,1115,32,0,8168.28125,6512.0,32,32,7731.8221132287,8017.57406778858
2015-05-25,299473,268.58565022421527,1115,33,0,9074.939393939394,6009.0,33,33,7669.723128506396,8001.97693211409
2015-05-26,7776413,6974.361434977578,1115,1115,0,6974.361434977578,6586.0,1115,1115,7522.435364252713,7952.812359100657
2015-05-27,6876443,6167.213452914798,1115,1115,0,6167.213452914798,5725.0,1115,1115,7332.934531453226,7868.210821624681
2015-05-28,6974793,6255.419730941704,1115,1115,0,6255.419730941704,5898.0,1115,1115,7172.317234848485,7728.779239305654
2015-05-29,8372820,7509.255605381166,1115,1115,0,7509.255605381166,7059.0,1115,1115,7174.948753106012,7525.125868069268
2015-05-30,7546769,6768.40269058296,1115,1115,0,6768.40269058296,6367.0,1115,1115,7273.981936962514,7486.105528543323
2015-05-31,278690,249.94618834080717,1115,32,0,8709.0625,7147.5,32,32,7351.2364012482285,7527.438929517349
2015-06-01,11743615,10532.390134529149,1115,1115,1115,10532.390134529149,10120.0,1115,1115,7559.4436499039075,7551.072444837478
2015-06-02,9925193,8901.518385650224,1115,1115,1115,8901.518385650224,8439.0,1115,1115,7834.751785714286,7587.282878774991
2015-06-03,9731791,8728.063677130045,1115,1114,1115,8735.89856373429,8255.0,1114,1114,8201.706801545643,7622.242386586449
2015-06-04,3534231,3169.7139013452916,1115,432,1115,8181.090277777777,7680.5,432,432,8476.802593950795,7640.295687735605
2015-06-05,9724893,8721.877130044842,1115,1115,1115,8721.877130044842,8236.0,1115,1115,8650.03424033132,7673.979296445208
2015-06-06,6478518,5810.330044843049,1115,1115,0,5810.330044843049,5480.0,1115,1115,8513.166719511333,7652.039269193193
2015-06-07,262497,235.42331838565022,1115,33,0,7954.454545454545,5295.0,33,33,8405.365583147697,7655.1894315308555
2015-06-08,7366781,6606.978475336323,1115,1115,0,6606.978475336323,6148.0,1115,1115,7844.592488977293,7675.308212677453
2015-06-09,6865990,6157.838565022422,1115,1115,0,6157.838565022422,5747.0,1115,1115,7452.638228887607,7680.872304798349
2015-06-10,6524741,5851.785650224215,1115,1115,0,5851.785650224215,5495.0,1115,1115,7040.622098386167,7628.646163940109
2015-06-11,6553081,5877.20269058296,1115,1115,0,5877.20269058296,5479.0,1115,1115,6711.49530021548,7515.725947532357
2015-06-12,6606431,5925.050224215247,1115,1114,0,5930.36894075404,5597.5,1114,1114,6312.708416031079,7452.17173129087
2015-06-13,6510261,5838.799103139014,1115,1114,0,5844.04039497307,5501.0,1114,1114,6317.5241803353665,7452.756550009479
2015-06-14,269533,241.73363228699552,1115,32,0,8422.90625,6973.0,32,32,6384.445852413289,7468.217487509479
2015-06-15,11570100,10376.77130044843,1115,1114,1115,10386.08617594255,9925.0,1114,1114,6924.318381071323,7499.51941211473
2015-06-16,9636747,8642.822421524663,1115,1114,1115,8650.58078994614,8205.5,1114,1114,7280.424413203283,7522.562448014472
2015-06-17,8618478,7729.57668161435,1115,1114,1115,7736.51526032316,7298.5,1114,1114,7549.671500360274,7531.233732936328
2015-06-18,8191358,7346.509417040359,1115,1114,1115,7353.104129263914,6876.0,1114,1114,7760.514563028982,7530.2824230109345
2015-06-19,8458252,7585.876233183856,1115,1114,1115,7592.685816876122,7231.0,1114,1114,7997.988402474994,7533.9199529858515
2015-06-20,6390661,5731.534529147982,1115,1114,0,5736.679533213644,5368.5,1114,1114,7982.651136509362,7521.830993329643
2015-06-21,249849,224.0798206278027,1115,32,0,7807.78125,6585.0,32,32,7894.776136509361,7508.955993329643
2015-06-22,6552538,5876.715695067264,1115,1114,0,5881.9910233393175,5461.0,1114,1114,7251.333971851757,7394.92212295107
2015-06-23,6292372,5643.382959641255,1115,1114,0,5648.448833034111,5285.0,1114,1114,6822.457978007182,7347.56810145309
2015-06-24,6257424,5612.039461883408,1115,1114,0,5617.077199281867,5222.5,1114,1114,6519.68111214414,7327.9203781090555
2015-06-25,6211764,5571.088789237669,1115,1114,0,5576.089766606822,5185.5,1114,1114,6265.821917478841,7303.658593668523
2015-06-26,6634687,5950.3919282511215,1115,1115,0,5950.3919282511215,5596.0,1115,1115,6031.208504818126,7247.98489091388
2015-06-27,6538314,5863.958744394618,1115,1115,0,5863.958744394618,5526.0,1115,1115,6049.39124927255,7215.683321407153
2015-06-28,262669,235.5775784753363,1115,32,0,8208.40625,6488.0,32,32,6106.6233921296935,7197.80274105001
