Store,Date,Sales,Customers,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,median_sales,p95_sales,p99_sales,maximum_sales,median_customers,sales_vs_store_median,sales_vs_store_p99,sales_per_customer,above_store_p99
60,2013-12-16,19017,1343,1,0,0,d,c,7460.5,13194.149999999998,15804.720000000001,20493,703.0,2.5490248642852356,1.2032481435925468,14.160089352196575,1
570,2013-03-04,10688,1274,1,0,0,a,a,4193.0,7403.799999999993,9687.280000000002,10808,637.0,2.5490102551872167,1.1033024749981417,8.389324960753532,1
737,2014-03-31,14464,1671,1,0,0,a,a,5675.0,10264.8,11584.240000000005,14864,866.0,2.5487224669603523,1.2485929158926259,8.655894673847996,1
949,2013-12-16,12692,867,1,0,0,a,a,4980.5,8918.949999999999,10259.819999999998,12692,479.5,2.5483385202288926,1.2370587398219464,14.638985005767013,1
798,2014-12-15,18769,1647,1,0,0,a,a,7366.0,12671.5,13926.690000000006,19918,940.0,2.5480586478414335,1.3476999918860828,11.395871281117183,1
541,2014-12-15,15945,1550,1,0,0,a,c,6259.0,10797.999999999993,13085.440000000002,16949,829.0,2.5475315545614317,1.2185299080504741,10.287096774193548,1
402,2013-12-23,14487,1461,0,0,1,c,c,5687.0,8776.149999999998,11616.540000000003,14487,593.0,2.5473887814313345,1.24710111616712,9.915811088295689,1
386,2014-03-31,18804,1154,1,0,0,d,c,7388.0,12847.8,16257.280000000002,20300,618.0,2.5452084461288575,1.1566510510983385,16.294627383015598,1
72,2013-12-16,10078,836,1,0,0,a,a,3960.0,7972.099999999999,9311.979999999994,12733,460.0,2.544949494949495,1.0822617746172143,12.055023923444976,1
72,2015-06-30,10073,766,1,0,0,a,a,3960.0,7972.099999999999,9311.979999999994,12733,460.0,2.5436868686868688,1.0817248318832307,13.150130548302872,1
269,2013-12-02,21843,2237,1,0,0,a,c,8588.0,15500.399999999996,18167.36,25558,1177.0,2.5434326967862133,1.2023210857273703,9.764416629414395,1
882,2014-07-25,15837,1526,0,0,1,a,a,6229.0,9575.85,11438.580000000009,15837,803.0,2.542462674586611,1.3845250022292965,10.378112712975097,1
65,2013-12-16,12672,828,1,0,0,a,c,4985.0,8293.8,10501.210000000006,12672,462.0,2.542026078234704,1.206718082963772,15.304347826086957,1
482,2013-12-16,20430,1539,1,0,0,c,a,8038.0,12591.94999999999,16007.369999999994,20430,884.5,2.5416770340880817,1.2762871102498416,13.274853801169591,1
700,2013-06-10,10430,1032,0,0,0,a,c,4106.5,7245.25,8888.450000000003,15390,537.0,2.539875806647997,1.1734329382513258,10.106589147286822,1
242,2013-12-23,9503,891,0,0,1,d,a,3742.0,7059.0,8253.800000000003,11580,349.0,2.53955104222341,1.1513484697957301,10.665544332210999,1
552,2015-06-30,16814,1075,1,0,0,a,a,6621.0,13772.0,16058.00000000001,21050,668.0,2.539495544479686,1.0470793374019174,15.640930232558139,1
814,2013-12-23,20687,1536,0,0,1,d,c,8146.5,13385.099999999999,15757.439999999955,20947,687.5,2.539372736758117,1.3128401567767392,13.468098958333334,1
608,2013-12-16,22677,1669,1,0,0,a,c,8931.5,15413.3,18763.260000000017,22677,960.5,2.5389912108828305,1.2085852884839832,13.587177950868783,1
793,2014-12-15,11247,839,1,0,0,d,a,4430.0,8379.599999999997,9906.880000000003,12027,443.0,2.53882618510158,1.135271649601085,13.405244338498212,1
58,2014-06-30,15136,968,1,0,0,a,c,5962.0,9808.199999999999,11934.439999999995,15136,498.0,2.5387453874538743,1.2682622728841912,15.636363636363637,1
1109,2013-12-16,11598,839,1,0,0,c,a,4568.5,7685.749999999995,8718.609999999997,11598,444.5,2.538688847542957,1.3302579195536908,13.823599523241954,1
198,2014-04-15,6412,642,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.5384006334125098,0.9232448341053442,9.98753894080997,0
279,2014-03-31,21187,1231,1,0,0,d,c,8351.0,14679.1,18140.399999999998,24429,644.0,2.53706142976889,1.1679455800313114,17.211210398050365,1
102,2013-12-16,16644,1883,1,0,0,a,a,6562.0,11683.199999999997,13291.159999999989,17533,1017.0,2.5364218226150563,1.2522609012305934,8.839086563993627,1
1040,2014-06-30,20633,1489,1,0,0,a,a,8136.0,13592.299999999994,15677.560000000003,20633,843.0,2.5360127826941987,1.3160849009667317,13.856950973807924,1
1113,2013-12-23,16115,1642,0,0,1,a,c,6354.5,9252.949999999999,11695.36,16115,700.0,2.5359981115744747,1.377896875342016,9.814250913520098,1
387,2013-12-16,22394,2004,1,0,0,c,a,8831.0,14562.6,16837.2,22394,1164.0,2.535839655758125,1.3300311215641556,11.174650698602795,1
977,2013-08-12,10343,853,1,0,1,a,a,4079.0,8583.799999999997,10275.459999999992,12724,482.0,2.535670507477323,1.0065729417466476,12.125439624853458,1
737,2014-06-30,14388,1665,1,0,0,a,a,5675.0,10264.8,11584.240000000005,14864,866.0,2.535330396475771,1.2420322783367743,8.641441441441442,1
973,2014-06-30,15327,1359,1,0,0,d,c,6046.0,10113.699999999997,12560.880000000003,15327,769.0,2.535064505458154,1.220217054856029,11.278145695364238,1
198,2014-06-16,6403,560,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.534837688044339,0.9219489508385089,11.433928571428572,0
198,2013-12-19,6401,609,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.5340459224069676,0.9216609767792121,10.510673234811167,0
242,2014-12-15,9482,653,1,0,0,d,a,3742.0,7059.0,8253.800000000003,11580,349.0,2.533939070016034,1.1488041871622763,14.520673813169985,1
663,2013-09-25,12269,1205,1,0,0,a,c,4842.0,7466.25,9328.900000000001,12269,678.0,2.533870301528294,1.3151604154830685,10.181742738589211,1
745,2014-06-30,18393,1424,1,0,0,a,a,7260.5,13126.249999999998,14887.300000000001,20079,725.0,2.533296604917017,1.2354825925453237,12.916432584269662,1
5,2013-12-16,11692,968,1,0,0,a,a,4616.0,7716.4,9072.740000000003,11692,564.0,2.532928942807626,1.2886955870001782,12.078512396694215,1
996,2014-06-30,15447,1280,1,0,0,c,a,6101.0,10865.3,13543.800000000005,18465,682.0,2.5318800196689066,1.1405218624019842,12.06796875,1
1028,2014-03-31,10807,943,1,0,0,a,a,4269.0,8246.499999999998,9790.820000000002,13840,532.0,2.53150620754275,1.103789059547617,11.460233297985154,1
803,2014-08-16,14260,656,0,0,1,d,a,5634.0,9282.199999999999,11818.59999999998,17728,473.0,2.5310614128505504,1.2065726905047995,21.73780487804878,1
552,2014-01-06,16755,1134,1,0,1,a,a,6621.0,13772.0,16058.00000000001,21050,668.0,2.530584503851382,1.0434051563083815,14.775132275132275,1
1001,2015-03-31,12900,1053,1,0,1,c,a,5101.0,8756.4,10480.459999999986,13656,618.0,2.528915898843364,1.2308620041486744,12.250712250712251,1
700,2014-12-15,10381,946,1,0,0,a,c,4106.5,7245.25,8888.450000000003,15390,537.0,2.5279435042006573,1.1679201660581988,10.973572938689218,1
693,2014-02-03,13738,799,1,0,0,d,a,5437.0,12449.0,14653.4,19730,442.0,2.5267610814787567,0.937529856552063,17.193992490613265,0
79,2014-12-15,12779,963,1,0,0,a,a,5058.0,8475.0,9790.160000000002,12779,548.0,2.526492684855674,1.305290209761638,13.269989615784008,1
438,2014-12-15,12031,954,1,0,0,d,c,4762.0,8557.499999999998,10611.350000000002,13640,505.5,2.526459470810584,1.133785993299627,12.61111111111111,1
91,2013-12-23,13478,1431,0,0,1,c,a,5335.0,8720.35,10608.84,13735,600.0,2.5263355201499533,1.2704499266649323,9.418588399720475,1
984,2013-12-16,14925,1350,1,0,0,c,a,5908.0,9336.0,11274.5,14925,737.0,2.5262356127285037,1.323783759811965,11.055555555555555,1
575,2014-02-03,11652,834,1,0,0,a,a,4613.0,10301.399999999998,12223.139999999998,17313,470.0,2.525905050942987,0.9532738723437678,13.971223021582734,0
607,2014-06-30,9093,732,1,0,0,a,a,3600.0,7302.0999999999985,8444.589999999997,10794,421.0,2.5258333333333334,1.0767840712219308,12.422131147540984,1
324,2014-06-30,13760,1397,1,0,0,a,a,5449.0,9966.55,11920.460000000001,15336,734.0,2.525233987887686,1.1543178702835293,9.849677881173944,1
82,2013-12-16,21882,1617,1,0,0,a,a,8668.0,14161.699999999997,16785.440000000002,21882,844.0,2.524457775726811,1.30362981250417,13.532467532467532,1
244,2014-12-15,12751,922,1,0,0,d,a,5051.0,8388.899999999996,10253.120000000006,14806,536.0,2.5244506038408234,1.2436214537623662,13.829718004338394,1
335,2014-06-30,31406,3929,1,0,0,b,a,12442.0,21667.699999999997,25357.95,31406,2509.5,2.52419225204951,1.2385070559725846,7.993382540086536,1
570,2013-01-07,10583,1241,1,0,0,a,a,4193.0,7403.799999999993,9687.280000000002,10808,637.0,2.5239685189601717,1.092463519171532,8.527800161160355,1
493,2014-06-30,19939,1425,1,0,0,d,c,7900.0,12378.2,15516.06000000001,19939,792.0,2.5239240506329113,1.2850556133451396,13.992280701754385,1
898,2014-12-15,16620,1300,1,0,0,a,a,6585.5,11432.599999999997,13235.449999999944,19136,745.0,2.5237263685369373,1.2557185437593787,12.784615384615385,1
543,2015-06-30,5786,362,1,0,0,c,a,2293.0,5045.0,6278.4000000000015,8754,230.0,2.523331879633668,0.9215723751274207,15.98342541436464,0
519,2013-12-16,12907,982,1,0,0,c,c,5115.5,8297.7,9758.009999999993,12907,541.0,2.5231160199394,1.3227082161219357,13.143584521384929,1
846,2014-06-30,22018,1552,1,0,0,a,c,8727.0,14198.099999999991,16889.940000000002,22018,859.0,2.5229746762919674,1.3036162354632401,14.186855670103093,1
1078,2013-12-16,15424,875,1,0,0,d,c,6115.0,10781.199999999995,13011.36,16312,498.0,2.522322158626329,1.1854256588089176,17.62742857142857,1
57,2013-12-23,24615,2153,0,0,1,d,c,9759.0,17804.399999999994,21943.759999999966,38037,946.0,2.5222871195819243,1.1217311891854467,11.4328843474222,1
1078,2015-03-30,15414,876,1,0,1,d,c,6115.0,10781.199999999995,13011.36,16312,498.0,2.5206868356500407,1.1846570996421588,17.595890410958905,1
49,2014-12-23,17743,1166,0,0,1,d,c,7041.0,10596.199999999999,13287.68,17743,519.0,2.51995455191024,1.3352970571235911,15.216981132075471,1
644,2015-02-09,22970,1291,0,0,0,c,a,9115.5,13142.599999999999,19906.080000000027,28242,1011.0,2.5198837145521367,1.1539188026974658,17.792408985282727,1
28,2014-08-18,12724,978,1,0,1,a,a,5049.5,9142.649999999998,11473.860000000055,18474,592.0,2.5198534508367163,1.108955486645291,13.010224948875255,1
384,2013-12-16,21335,1855,1,0,0,a,c,8468.0,14475.749999999996,18570.299999999977,21335,993.5,2.519485120453472,1.1488775087101462,11.501347708894878,1
1112,2013-12-16,23707,1471,1,0,0,c,c,9410.0,16522.89999999999,20553.980000000003,25165,799.0,2.5193411264612116,1.1534019202120462,16.1162474507138,1
253,2013-12-02,13216,1288,1,0,0,a,c,5246.0,10032.0,11581.44000000001,16539,666.0,2.519252764010675,1.141136162687886,10.26086956521739,1
166,2013-12-16,14001,1504,1,0,0,a,c,5558.0,8613.999999999998,11060.320000000014,16335,793.0,2.5190716084922635,1.2658765749996368,9.309175531914894,1
944,2013-12-21,19017,2469,0,0,0,c,a,7550.5,11815.249999999987,16605.199999999997,20597,1177.5,2.5186411495927423,1.1452436586129648,7.702308626974483,1
252,2013-12-16,25316,1521,1,0,0,d,c,10052.0,16675.199999999997,18731.4,25316,789.0,2.5185037803422206,1.3515273818294413,16.644312952005258,1
837,2014-12-15,8104,827,1,0,0,a,c,3218.0,6067.5,7140.0,15482,460.0,2.5183343691733997,1.1350140056022409,9.799274486094317,1
39,2015-05-18,11057,1205,1,0,0,a,a,4391.0,8337.499999999998,10387.940000000004,13343,602.0,2.5181052152129357,1.0644073800965346,9.175933609958506,1
982,2013-12-16,18978,1273,1,0,0,d,a,7540.5,13222.949999999999,14865.920000000013,18978,669.0,2.5168092301571514,1.276611201997588,14.908091123330715,1
881,2013-12-02,9706,1108,1,0,0,a,a,3857.0,7221.799999999997,8445.160000000002,11050,603.0,2.516463572724916,1.1492973490141096,8.759927797833935,1
962,2014-01-27,15385,1788,0,0,0,c,a,6114.0,10862.0,12398.650000000005,15385,862.5,2.516355904481518,1.240860900178648,8.604586129753915,1
708,2014-10-10,10789,866,1,0,0,c,c,4288.0,7840.199999999994,12030.039999999995,24975,464.0,2.516091417910448,0.8968382482518765,12.458429561200925,0
49,2013-12-23,17705,1214,0,0,1,d,c,7041.0,10596.199999999999,13287.68,17743,519.0,2.5145575912512426,1.3324372651960312,14.584019769357496,1
850,2014-06-30,14766,1173,1,0,0,d,a,5872.5,9422.449999999999,11039.419999999993,23723,637.0,2.514431673052363,1.3375702709019142,12.588235294117647,1
59,2014-03-31,13541,1045,1,0,0,a,c,5386.5,8835.65,10129.989999999998,13541,581.5,2.5138772858071103,1.3367239256899566,12.957894736842105,1
178,2013-12-16,23776,1686,1,0,0,d,a,9459.0,16046.699999999999,18061.950000000015,23776,909.0,2.5135849455544985,1.3163584219865507,14.102016607354686,1
198,2015-06-29,6349,526,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.513460015835313,0.9141736512374969,12.070342205323193,0
454,2013-12-16,14735,1274,1,0,0,a,a,5863.5,9492.449999999999,10894.000000000007,14735,754.0,2.5130041783917454,1.352579401505415,11.565934065934066,1
973,2015-06-30,15192,1336,1,0,1,d,c,6046.0,10113.699999999997,12560.880000000003,15327,769.0,2.5127356930201787,1.2094694002331043,11.37125748502994,1
1090,2013-12-16,15914,1338,1,0,0,a,a,6333.5,10506.099999999999,12390.230000000029,15914,810.0,2.5126707191916,1.2843990789517195,11.893871449925262,1
570,2013-04-29,10532,1182,1,0,0,a,a,4193.0,7403.799999999993,9687.280000000002,10808,637.0,2.5118053899356068,1.0871988834843214,8.910321489001692,1
248,2013-12-17,19612,1984,1,0,0,a,c,7810.0,12619.599999999999,17066.539999999997,22394,1075.5,2.5111395646606915,1.1491491538413763,9.88508064516129,1
652,2014-12-15,15684,1177,1,0,0,a,a,6248.0,11049.649999999996,12707.599999999999,17711,662.0,2.5102432778489114,1.2342220403538042,13.325403568394222,1
1048,2013-12-16,16464,943,1,0,0,d,c,6559.0,10690.9,13383.479999999996,16464,514.0,2.510138740661686,1.2301733181504366,17.45917285259809,1
636,2013-12-16,13193,1233,1,0,0,c,a,5256.0,10529.599999999999,13169.239999999998,16470,682.0,2.510083713850837,1.0018042043428477,10.69991889699919,1
548,2014-08-19,11876,609,1,0,1,d,c,4731.5,7821.4,9522.040000000005,19191,386.5,2.509986262284688,1.2472117319397937,19.500821018062396,1
734,2013-12-16,14610,1023,1,0,0,a,a,5821.0,9739.2,11850.880000000008,14610,560.0,2.5098780278302697,1.2328198412269797,14.281524926686217,1
489,2013-12-17,16886,1220,1,0,0,a,a,6730.0,12759.699999999999,15207.450000000023,20851,654.0,2.5090638930163447,1.1103768218866394,13.840983606557376,1
59,2014-06-30,13512,1109,1,0,0,a,c,5386.5,8835.65,10129.989999999998,13541,581.5,2.5084934558618768,1.3338611390534445,12.18394950405771,1
286,2014-12-22,11395,930,0,0,1,a,a,4544.0,8801.29999999999,10101.380000000003,12711,434.0,2.5077024647887325,1.1280636903076606,12.25268817204301,1
249,2013-12-23,12728,1272,0,0,1,d,c,5076.0,7696.3499999999985,9504.419999999991,12728,522.0,2.507486209613869,1.3391664088918642,10.0062893081761,1
884,2013-12-23,12987,1128,0,0,1,d,c,5179.5,8478.15,9775.729999999996,12987,511.5,2.5073848827106864,1.3284941380336819,11.513297872340425,1
122,2013-07-29,15482,1692,1,0,1,a,c,6176.0,10549.8,12603.559999999996,16064,780.0,2.506800518134715,1.2283830917613758,9.150118203309693,1
242,2014-06-30,9380,677,1,0,0,d,a,3742.0,7059.0,8253.800000000003,11580,349.0,2.506680919294495,1.1364462429426443,13.855243722304284,1
665,2013-07-02,19522,2259,1,0,0,a,a,7791.0,12561.8,15361.679999999993,24741,1278.0,2.505711718649724,1.2708245452320326,8.641876936697654,1
27,2014-03-31,21759,1767,1,0,0,a,a,8684.0,14878.199999999997,18395.14000000001,25737,1035.0,2.5056425610317827,1.1828667789426983,12.31409168081494,1
890,2014-06-30,13674,812,1,0,0,a,a,5457.5,8888.149999999994,10455.089999999986,13674,434.0,2.5055428309665597,1.3078797026137525,16.839901477832512,1
318,2013-12-16,18337,1199,1,0,0,d,c,7325.0,11456.0,14724.01000000001,18994,657.5,2.5033447098976107,1.2453808439412897,15.293577981651376,1
261,2013-12-17,27656,1530,1,0,0,d,c,11048.0,22145.8,26475.32,37646,908.0,2.503258508327299,1.0445954949741874,18.075816993464052,1
94,2013-02-18,16621,1103,1,0,0,d,c,6641.0,11145.399999999998,12354.12000000001,16621,620.0,2.5027857250414094,1.3453811360096863,15.068902991840435,1
503,2014-06-30,15992,846,1,0,0,d,c,6390.0,10294.55,12224.590000000004,15992,464.0,2.502660406885759,1.3081829329245394,18.90307328605201,1
575,2014-06-02,11540,851,1,0,0,a,a,4613.0,10301.399999999998,12223.139999999998,17313,470.0,2.501625840017342,0.94411092403425,13.560517038777908,0
400,2014-06-30,20249,2041,1,0,0,a,a,8094.5,13971.699999999999,16670.93999999998,21433,1165.0,2.5015751436160354,1.2146285692348495,9.921117099461048,1
126,2013-03-19,14802,637,1,0,0,d,a,5919.0,10761.399999999976,20384.32000000001,33071,529.0,2.5007602635580333,0.7261463713285502,23.237048665620094,0
685,2013-07-15,16222,1147,1,0,0,a,a,6487.0,11444.399999999994,13409.720000000001,16222,609.0,2.5006936950824725,1.20971951688775,14.142981691368789,1
604,2013-12-16,19045,1050,1,0,0,d,a,7616.5,11317.999999999996,14046.48999999999,19045,575.5,2.5004923521302436,1.355854736663751,18.13809523809524,1
994,2013-12-16,10546,770,1,0,0,a,a,4218.0,7694.5,9447.28000000001,12154,436.0,2.5002370791844477,1.1163001414163642,13.696103896103896,1
264,2014-06-27,17074,1666,0,0,0,a,a,6830.0,11174.249999999998,13048.329999999998,26919,930.0,2.499853587115666,1.308519940865996,10.248499399759904,1
543,2013-07-15,5732,390,1,0,1,c,a,2293.0,5045.0,6278.4000000000015,8754,230.0,2.499781945050153,0.9129714576962281,14.697435897435897,0
1079,2013-12-16,19968,1229,1,0,0,a,a,7989.0,13525.0,15775.000000000011,19968,669.0,2.499436725497559,1.2658003169572098,16.247355573637105,1
575,2015-04-13,11529,834,1,0,0,a,a,4613.0,10301.399999999998,12223.139999999998,17313,470.0,2.4992412746585737,0.9432109916109938,13.823741007194245,0
274,2015-05-01,9017,1657,1,a,0,b,b,3608.0,7130.299999999999,8037.649999999989,9466,926.0,2.4991685144124167,1.121845315484005,5.4417622208811105,1
997,2013-12-16,12169,710,1,0,0,d,c,4870.0,8434.0,9843.200000000003,12169,399.0,2.4987679671457905,1.236284947984395,17.13943661971831,1
1082,2013-12-23,16467,2105,0,0,1,c,a,6592.0,10686.0,13974.880000000005,17926,1001.0,2.4980279126213594,1.1783285437871376,7.822802850356295,1
779,2014-12-22,17390,1466,0,0,1,a,a,6961.5,12079.849999999999,14765.840000000011,20155,732.0,2.4980248509660274,1.1777183011599737,11.862210095497954,1
299,2014-04-19,14696,1494,0,0,0,d,c,5884.5,10360.599999999999,12167.32999999997,15866,645.0,2.49740844591724,1.2078245597020905,9.836680053547523,1
747,2013-12-23,19020,1559,0,0,1,c,c,7616.5,11725.8,15404.400000000005,20082,680.0,2.4972100045952867,1.2347121601620312,12.200128287363695,1
976,2013-12-16,16504,1290,1,0,0,a,a,6609.0,11099.3,12626.320000000003,16504,709.0,2.497200786805871,1.3071108604882495,12.793798449612403,1
781,2013-12-02,11442,1210,1,0,0,a,a,4582.0,8252.199999999999,9736.950000000012,12281,667.5,2.4971628109995634,1.175111302820697,9.456198347107438,1
678,2013-12-20,17043,1142,1,0,0,c,a,6825.0,11343.699999999999,13926.960000000005,18678,801.0,2.4971428571428573,1.223741577487118,14.923817863397549,1
1112,2013-02-04,23498,1599,1,0,0,c,c,9410.0,16522.89999999999,20553.980000000003,25165,799.0,2.497130712008502,1.1432335732544254,14.695434646654158,1
708,2014-12-22,10705,960,0,0,1,c,c,4288.0,7840.199999999994,12030.039999999995,24975,464.0,2.496501865671642,0.8898557278280043,11.151041666666666,0
267,2014-12-22,22338,2523,0,0,1,c,a,8949.0,14077.449999999995,17922.47999999999,22338,1056.0,2.496144820650352,1.2463676901857341,8.853745541022592,1
724,2013-12-23,16313,1623,0,0,1,d,c,6539.0,9516.699999999999,11260.940000000004,16313,689.0,2.4947239639088545,1.4486357266800103,10.051139864448553,1
693,2014-01-06,13555,859,1,0,1,d,a,5437.0,12449.0,14653.4,19730,442.0,2.4931028140518667,0.9250412873462814,15.779976717112921,0
575,2015-06-15,11492,878,1,0,0,a,a,4613.0,10301.399999999998,12223.139999999998,17313,470.0,2.4912204639063518,0.9401839461873137,13.08883826879271,0
323,2013-12-23,17828,1384,0,0,1,d,c,7160.0,10344.199999999999,11915.980000000003,17828,611.0,2.4899441340782125,1.4961421553241945,12.88150289017341,1
752,2014-12-15,11926,757,1,0,0,a,a,4790.0,9028.0,10660.5,13636,445.0,2.4897703549060544,1.1187092537873458,15.754293262879788,1
575,2015-01-05,11485,868,1,0,1,a,a,4613.0,10301.399999999998,12223.139999999998,17313,470.0,2.4897030132234987,0.9396112619179688,13.231566820276498,0
378,2013-12-16,14923,1950,1,0,0,a,c,5994.0,9730.499999999998,12170.640000000005,14923,946.0,2.4896563229896564,1.2261475156606385,7.6528205128205125,1
636,2015-07-27,13085,1147,1,0,0,c,a,5256.0,10529.599999999999,13169.239999999998,16470,682.0,2.4895357686453576,0.9936032755117229,11.408020924149957,0
793,2014-06-30,11025,806,1,0,0,d,a,4430.0,8379.599999999997,9906.880000000003,12027,443.0,2.4887133182844243,1.1128629800704153,13.678660049627792,1
198,2014-11-03,6286,564,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.4885193982581155,0.9051024683696497,11.145390070921986,0
193,2013-12-17,11927,1343,1,0,0,a,a,4793.0,8405.4,9881.280000000002,14140,743.0,2.488420613394534,1.2070298584798727,8.880863737900224,1
759,2013-12-16,16358,1377,1,0,0,a,a,6574.0,11298.499999999998,12549.760000000002,16358,754.0,2.48828719196836,1.3034512213779386,11.879448075526508,1
875,2013-12-16,12155,883,1,0,0,d,a,4885.0,7814.299999999999,9430.860000000002,12155,460.0,2.488229273285568,1.2888538266923693,13.765571913929785,1
543,2013-02-18,5705,389,1,0,0,c,a,2293.0,5045.0,6278.4000000000015,8754,230.0,2.488006977758395,0.9086709989806318,14.665809768637532,0
347,2013-12-23,11594,850,0,0,1,d,c,4660.0,6883.799999999999,8012.68,11594,378.0,2.4879828326180258,1.4469565738304786,13.64,1
945,2013-12-23,10630,1145,0,0,1,a,c,4273.0,6201.999999999998,7833.199999999997,10630,544.0,2.4877135501989236,1.3570443752234085,9.283842794759826,1
673,2013-12-23,16701,1309,0,0,1,d,c,6717.0,10797.6,12429.600000000002,16701,563.0,2.486377847253238,1.3436474222822936,12.758594346829641,1
613,2013-12-23,15886,2261,0,0,1,c,a,6390.0,9724.9,12212.62999999999,15886,964.0,2.4860719874804382,1.300784515702188,7.02609464838567,1
489,2014-01-07,16728,1271,1,0,0,a,a,6730.0,12759.699999999999,15207.450000000023,20851,654.0,2.485586924219911,1.099987177337422,13.161290322580646,1
940,2013-02-18,17039,1300,1,0,0,d,c,6857.5,10996.05,12465.220000000003,17039,727.0,2.4847247539190667,1.366923327466342,13.106923076923078,1
1014,2014-06-30,30020,2510,1,0,0,a,c,12082.0,20123.1,23528.18,30020,1401.0,2.4846879655686145,1.2759167942441787,11.9601593625498,1
265,2013-12-16,11824,903,1,0,0,a,a,4759.0,8172.699999999995,9590.98,11824,507.0,2.484555578903131,1.2328250084975676,13.094130675526024,1
1111,2013-12-16,12492,831,1,0,0,a,a,5028.0,8477.499999999998,9813.500000000002,12492,453.0,2.484486873508353,1.272940337290467,15.032490974729242,1
715,2013-12-23,15827,1430,0,0,1,a,a,6371.0,10804.25,12602.25,16287,704.5,2.484225396327107,1.2558868456029677,11.067832167832167,1
793,2014-11-03,11004,881,1,0,0,d,a,4430.0,8379.599999999997,9906.880000000003,12027,443.0,2.4839729119638827,1.1107432410607574,12.490351872871736,1
1023,2013-12-23,14496,1501,0,0,1,c,a,5839.5,9893.449999999999,12058.990000000005,15835,608.0,2.4824043154379654,1.2020907223573445,9.657561625582945,1
198,2015-04-13,6269,545,1,0,0,a,a,2526.0,5877.049999999993,6945.069999999997,10676,340.0,2.481789390340459,0.9026546888656274,11.502752293577982,0
962,2013-12-16,15168,1518,1,0,0,c,a,6114.0,10862.0,12398.650000000005,15385,862.5,2.480863591756624,1.2233589947292645,9.992094861660078,1
24,2014-06-30,22015,1534,1,0,0,a,c,8875.0,14463.799999999996,18160.06,22015,809.0,2.48056338028169,1.2122757303665295,14.351368970013038,1
848,2014-08-29,15297,1078,0,0,1,a,c,6168.0,9941.899999999998,13122.92,22408,727.0,2.480058365758755,1.1656704452972357,14.190166975881262,1
402,2014-12-22,14102,1335,0,0,1,c,c,5687.0,8776.149999999998,11616.540000000003,14487,593.0,2.479690522243714,1.2139587174838633,10.563295880149813,1
384,2014-12-15,20989,1717,1,0,0,a,c,8468.0,14475.749999999996,18570.299999999977,21335,993.5,2.478625413320737,1.1302456072330562,12.224228305183459,1
261,2015-03-30,27382,1556,1,0,1,d,c,11048.0,22145.8,26475.32,37646,908.0,2.478457639391745,1.034246233850998,17.597686375321338,1
570,2013-02-04,10391,1246,1,0,0,a,a,4193.0,7403.799999999993,9687.280000000002,10808,637.0,2.478177915573575,1.0726437142314456,8.33948635634029,1
552,2014-03-03,16405,1167,1,0,0,a,a,6621.0,13772.0,16058.00000000001,21050,668.0,2.4777223984292402,1.0216091667704565,14.057412167952014,1
824,2013-12-23,16053,1933,0,0,1,a,a,6479.5,10344.149999999998,12917.519999999993,17167,871.5,2.477505980399722,1.2427308028166404,8.304707708225557,1
438,2015-06-29,11797,906,1,0,0,d,c,4762.0,8557.499999999998,10611.350000000002,13640,505.5,2.477320453590928,1.1117341337341617,13.020971302428256,1
732,2014-08-04,13400,1398,1,0,1,a,c,5411.0,9953.599999999999,12232.099999999999,14382,623.0,2.476436887821105,1.095478290726858,9.585121602288984,1
956,2013-08-26,9010,646,1,0,1,a,a,3638.5,6288.25,8005.0,14852,497.5,2.476295176583757,1.1255465334166146,13.947368421052632,1
881,2014-06-30,9551,1064,1,0,0,a,a,3857.0,7221.799999999997,8445.160000000002,11050,603.0,2.4762768991444126,1.1309436410914653,8.976503759398497,1
1037,2013-12-23,16235,1952,0,0,1,a,c,6558.5,10136.849999999997,12995.400000000001,17260,847.0,2.4754135854234964,1.2492882096741922,8.317110655737705,1
267,2013-12-19,22149,2294,1,0,0,c,a,8949.0,14077.449999999995,17922.47999999999,22338,1056.0,2.4750251424740193,1.2358222745959273,9.655187445510027,1
453,2015-04-04,17966,1815,0,0,0,a,c,7259.0,13227.099999999995,16192.539999999999,19807,839.0,2.474996555999449,1.1095232742979175,9.89862258953168,1
324,2013-12-17,13486,1316,1,0,0,a,a,5449.0,9966.55,11920.460000000001,15336,734.0,2.4749495320242247,1.131332180133988,10.24772036474164,1
752,2013-01-07,11855,924,1,0,0,a,a,4790.0,9028.0,10660.5,13636,445.0,2.4749478079331944,1.112049153416819,12.83008658008658,1
1056,2015-03-30,9122,623,1,0,1,d,c,3688.0,5924.199999999999,7161.259999999996,9122,362.0,2.4734273318872018,1.2737981863526817,14.642054574638845,1
474,2013-12-16,18083,1270,1,0,0,c,a,7311.5,11565.249999999998,12921.589999999967,18083,741.0,2.4732271079805783,1.3994407808946148,14.238582677165354,1
